subject,Block,Trial,array.RT,array.ACC,array.RESP,correct,loadLevel,trial_type
1412,24,24,545,1,2,2,0,comp
1412,24,25,487,1,0,0,0,neut
1412,24,26,420,1,2,2,0,comp
1412,24,27,423,1,2,2,0,comp
1412,24,28,492,1,0,0,0,inco
1412,24,29,458,1,2,2,0,inco
1412,24,30,488,1,0,0,0,inco
1412,24,31,614,0,0,2,0,inco
1412,24,32,674,0,2,0,0,comp
1412,24,33,546,1,0,0,0,neut
1412,24,34,499,1,0,0,0,neut
1412,24,35,533,1,2,2,0,neut
1412,24,36,463,1,0,0,0,inco
1412,24,37,632,1,0,0,0,inco
1412,24,38,505,1,2,2,0,inco
1412,24,39,478,1,2,2,0,inco
1412,24,40,440,1,0,0,0,comp
1412,24,41,480,1,0,0,0,neut
1412,24,42,516,1,0,0,0,neut
1412,24,43,423,1,2,2,0,neut
1412,24,44,512,1,2,2,0,comp
1412,24,45,468,1,2,2,0,inco
1412,24,46,500,1,2,2,0,inco
1412,24,47,612,1,0,0,0,neut
1412,24,48,490,1,0,0,0,neut
1412,24,49,513,1,2,2,0,neut
1412,24,50,447,1,2,2,0,inco
1412,24,51,471,1,2,2,0,neut
1412,24,52,515,1,2,2,0,inco
1412,24,53,439,1,2,2,0,neut
1412,24,54,363,0,2,0,0,neut
1412,24,55,409,1,0,0,0,neut
1412,24,56,431,1,0,0,0,inco
1412,24,57,477,1,0,0,0,inco
1412,24,58,478,1,2,2,0,comp
1412,24,59,385,1,2,2,0,comp
1412,24,60,462,1,2,2,0,inco
1412,24,61,451,1,0,0,0,comp
1412,24,62,563,1,2,2,0,comp
1412,24,63,587,1,0,0,0,comp
1412,24,64,539,1,0,0,0,neut
1412,24,65,471,1,2,2,0,comp
1412,24,66,514,1,2,2,0,neut
1412,24,67,497,1,0,0,0,comp
1412,24,68,488,1,0,0,0,comp
1412,24,69,652,0,2,0,0,comp
1412,24,70,467,1,2,2,0,neut
1412,24,71,812,0,2,0,0,comp
1412,24,72,535,1,2,2,0,inco
1412,26,1,719,1,2,2,1,comp
1412,26,2,557,1,0,0,1,neut
1412,26,3,468,1,2,2,1,neut
1412,26,4,501,1,2,2,1,comp
1412,26,5,471,1,0,0,1,neut
1412,26,6,469,1,2,2,1,neut
1412,26,7,468,1,2,2,1,inco
1412,26,8,456,1,2,2,1,inco
1412,26,9,431,1,2,2,1,inco
1412,26,10,482,1,2,2,1,neut
1412,26,11,512,1,2,2,1,inco
1412,26,12,505,1,0,0,1,inco
1412,26,13,408,1,2,2,1,comp
1412,26,14,660,0,2,0,1,inco
1412,26,15,436,1,2,2,1,neut
1412,26,16,483,1,0,0,1,comp
1412,26,17,561,1,2,2,1,neut
1412,26,18,512,1,0,0,1,comp
1412,26,19,573,1,0,0,1,neut
1412,26,20,587,1,0,0,1,neut
1412,26,21,500,1,2,2,1,comp
1412,26,22,548,1,2,2,1,comp
1412,26,23,598,1,0,0,1,inco
1412,26,24,528,1,0,0,1,comp
1412,26,25,714,1,0,0,1,inco
1412,26,26,723,1,0,0,1,comp
1412,26,27,625,1,0,0,1,comp
1412,26,28,534,1,0,0,1,neut
1412,26,29,522,1,2,2,1,comp
1412,26,30,618,1,0,0,1,comp
1412,26,31,603,1,0,0,1,inco
1412,26,32,789,1,0,0,1,inco
1412,26,33,714,1,0,0,1,comp
1412,26,34,764,1,2,2,1,inco
1412,26,35,553,1,0,0,1,comp
1412,26,36,691,1,2,2,1,comp
1412,26,37,537,1,0,0,1,neut
1412,26,38,711,1,2,2,1,neut
1412,26,39,641,1,0,0,1,inco
1412,26,40,616,1,2,2,1,neut
1412,26,41,646,1,2,2,1,comp
1412,26,42,553,1,0,0,1,neut
1412,26,43,575,1,2,2,1,comp
1412,26,44,653,1,2,2,1,neut
1412,26,45,528,1,2,2,1,neut
1412,26,46,591,1,2,2,1,inco
1412,26,47,509,1,0,0,1,comp
1412,26,48,633,1,2,2,1,neut
1412,26,49,505,1,2,2,1,comp
1412,26,50,628,1,2,2,1,inco
1412,26,51,530,1,2,2,1,neut
1412,26,52,507,1,2,2,1,neut
1412,26,53,621,1,0,0,1,inco
1412,26,54,522,1,0,0,1,neut
1412,26,55,475,1,0,0,1,neut
1412,26,56,609,1,2,2,1,comp
1412,26,57,568,1,0,0,1,neut
1412,26,58,691,1,2,2,1,inco
1412,26,59,634,1,2,2,1,comp
1412,26,60,531,1,0,0,1,comp
1412,26,61,580,1,0,0,1,inco
1412,26,62,562,1,0,0,1,neut
1412,26,63,589,1,2,2,1,inco
1412,26,64,573,0,0,2,1,inco
1412,26,65,643,1,0,0,1,inco
1412,26,66,547,1,0,0,1,neut
1412,26,67,608,1,0,0,1,inco
1412,26,68,522,1,0,0,1,comp
1412,26,69,393,1,0,0,1,inco
1412,26,70,532,1,2,2,1,inco
1412,26,71,459,1,2,2,1,inco
1412,26,72,599,1,0,0,1,comp
1412,28,1,665,1,0,0,0,inco
1412,28,2,601,1,2,2,0,inco
1412,28,3,504,1,0,0,0,comp
1412,28,4,468,1,0,0,0,inco
1412,28,5,512,1,2,2,0,inco
1412,28,6,449,1,0,0,0,neut
1412,28,7,488,1,2,2,0,inco
1412,28,8,427,1,0,0,0,comp
1412,28,9,435,1,0,0,0,neut
1412,28,10,435,1,0,0,0,comp
1412,28,11,453,1,0,0,0,comp
1412,28,12,492,1,2,2,0,neut
1412,28,13,538,1,2,2,0,comp
1412,28,14,488,1,2,2,0,neut
1412,28,15,561,1,2,2,0,comp
1412,28,16,461,1,2,2,0,inco
1412,28,17,590,1,0,0,0,neut
1412,28,18,519,1,0,0,0,inco
1412,28,19,486,1,0,0,0,comp
1412,28,20,419,1,0,0,0,inco
1412,28,21,436,1,2,2,0,comp
1412,28,22,515,1,2,2,0,neut
1412,28,23,434,1,2,2,0,neut
1412,28,24,525,1,0,0,0,neut
1412,28,25,529,1,2,2,0,comp
1412,28,26,548,1,0,0,0,inco
1412,28,27,581,1,0,0,0,inco
1412,28,28,419,1,0,0,0,neut
1412,28,29,385,1,0,0,0,neut
1412,28,30,567,1,2,2,0,neut
1412,28,31,555,1,2,2,0,neut
1412,28,32,442,1,2,2,0,inco
1412,28,33,569,1,0,0,0,neut
1412,28,34,476,1,2,2,0,neut
1412,28,35,415,1,2,2,0,neut
1412,28,36,434,1,0,0,0,neut
1412,28,37,385,1,0,0,0,comp
1412,28,38,549,1,2,2,0,inco
1412,28,39,569,1,0,0,0,comp
1412,28,40,529,1,2,2,0,comp
1412,28,41,466,1,2,2,0,neut
1412,28,42,437,1,2,2,0,inco
1412,28,43,475,1,0,0,0,inco
1412,28,44,412,1,2,2,0,comp
1412,28,45,672,1,2,2,0,inco
1412,28,46,549,1,0,0,0,comp
1412,28,47,461,1,2,2,0,inco
1412,28,48,465,1,2,2,0,neut
1412,28,49,459,1,0,0,0,inco
1412,28,50,495,1,0,0,0,comp
1412,28,51,548,1,0,0,0,inco
1412,28,52,490,1,2,2,0,inco
1412,28,53,644,1,0,0,0,inco
1412,28,54,520,1,2,2,0,comp
1412,28,55,537,1,2,2,0,neut
1412,28,56,495,1,2,2,0,comp
1412,28,57,482,1,0,0,0,neut
1412,28,58,473,1,0,0,0,comp
1412,28,59,476,1,2,2,0,comp
1412,28,60,473,1,2,2,0,neut
1412,28,61,684,1,2,2,0,inco
1412,28,62,517,1,0,0,0,comp
1412,28,63,509,1,0,0,0,neut
1412,28,64,451,1,0,0,0,neut
1412,28,65,446,1,0,0,0,neut
1412,28,66,471,1,2,2,0,comp
1412,28,67,511,1,0,0,0,inco
1412,28,68,408,1,2,2,0,comp
1412,28,69,424,1,0,0,0,comp
1412,28,70,532,1,0,0,0,inco
1412,28,71,490,1,2,2,0,inco
1412,28,72,424,1,2,2,0,comp
1414,6,1,857,1,0,0,1,neut
1414,6,2,824,1,2,2,1,inco
1414,6,3,1179,1,2,2,1,inco
1414,6,4,635,1,2,2,1,inco
1414,6,5,537,1,0,0,1,neut
1414,6,6,670,1,0,0,1,comp
1414,6,7,442,1,0,0,1,inco
1414,6,8,614,1,2,2,1,inco
1414,6,9,478,1,0,0,1,comp
1414,6,10,542,1,0,0,1,inco
1414,6,11,473,1,0,0,1,inco
1414,6,12,405,1,0,0,1,neut
1414,6,13,563,1,0,0,1,neut
1414,6,14,1119,1,0,0,1,comp
1414,6,15,0,0, ,2,1,neut
1414,6,16,792,1,0,0,1,neut
1414,6,17,815,1,0,0,1,comp
1414,6,18,610,1,2,2,1,comp
1414,6,19,1105,1,2,2,1,comp
1414,6,20,649,1,2,2,1,inco
1414,6,21,605,1,0,0,1,comp
1414,6,22,620,1,0,0,1,inco
1414,6,23,1123,1,2,2,1,comp
1414,6,24,676,1,0,0,1,inco
1414,6,25,688,1,0,0,1,comp
1414,6,26,563,1,2,2,1,neut
1414,6,27,610,1,0,0,1,neut
1414,6,28,595,1,2,2,1,inco
1414,6,29,488,1,0,0,1,inco
1414,6,30,622,1,2,2,1,inco
1414,6,31,588,0,0,2,1,neut
1414,6,32,563,0,0,2,1,inco
1414,6,33,857,1,0,0,1,neut
1414,6,34,641,1,0,0,1,inco
1414,6,35,796,1,2,2,1,inco
1414,6,36,712,1,2,2,1,comp
1414,6,37,829,1,0,0,1,comp
1414,6,38,0,0, ,2,1,neut
1414,6,39,878,1,2,2,1,inco
1414,6,40,643,1,2,2,1,neut
1414,6,41,486,1,0,0,1,comp
1414,6,42,579,1,2,2,1,comp
1414,6,43,494,1,0,0,1,comp
1414,6,44,931,1,2,2,1,comp
1414,6,45,506,1,2,2,1,comp
1414,6,46,405,1,2,2,1,neut
1414,6,47,353,1,0,0,1,comp
1414,6,48,531,1,0,0,1,neut
1414,6,49,591,1,2,2,1,neut
1414,6,50,553,1,2,2,1,neut
1414,6,51,455,1,2,2,1,comp
1414,6,52,453,1,0,0,1,comp
1414,6,53,603,1,0,0,1,inco
1414,6,54,569,1,2,2,1,comp
1414,6,55,405,1,0,0,1,comp
1414,6,56,488,1,2,2,1,comp
1414,6,57,523,1,2,2,1,comp
1414,6,58,727,1,2,2,1,neut
1414,6,59,501,1,0,0,1,neut
1414,6,60,564,1,0,0,1,inco
1414,6,61,507,1,2,2,1,neut
1414,6,62,1294,1,0,0,1,neut
1414,6,63,825,1,0,0,1,neut
1414,6,64,745,1,2,2,1,inco
1414,6,65,906,1,0,0,1,inco
1414,6,66,1195,1,2,2,1,neut
1414,6,67,943,1,2,2,1,inco
1414,6,68,1387,0,0,2,1,comp
1414,6,69,663,1,2,2,1,neut
1414,6,70,1410,1,0,0,1,inco
1414,6,71,485,1,0,0,1,inco
1414,6,72,536,1,0,0,1,neut
1414,8,1,863,1,2,2,0,comp
1414,8,2,550,1,2,2,0,comp
1414,8,3,813,1,0,0,0,inco
1414,8,4,564,1,2,2,0,inco
1414,8,5,622,1,2,2,0,neut
1414,8,6,510,1,2,2,0,inco
1414,8,7,747,1,0,0,0,comp
1414,8,8,856,1,0,0,0,inco
1414,8,9,1428,1,0,0,0,neut
1414,8,10,561,1,2,2,0,comp
1414,8,11,816,1,2,2,0,comp
1414,8,12,604,1,2,2,0,comp
1414,8,13,0,0, ,0,0,inco
1414,8,14,655,1,2,2,0,inco
1414,8,15,730,1,2,2,0,comp
1414,8,16,696,1,2,2,0,inco
1414,8,17,1042,1,2,2,0,inco
1414,8,18,510,1,0,0,0,comp
1414,8,19,637,1,0,0,0,comp
1414,8,20,1380,1,0,0,0,inco
1414,8,21,1098,1,0,0,0,inco
1414,8,22,404,1,2,2,0,neut
1414,8,23,623,1,2,2,0,neut
1414,8,24,569,1,2,2,0,neut
1414,8,25,818,1,0,0,0,comp
1414,8,26,546,1,2,2,0,comp
1414,8,27,590,1,2,2,0,neut
1414,8,28,1135,0,2,0,0,comp
1414,8,29,669,1,2,2,0,neut
1414,8,30,600,1,2,2,0,inco
1414,8,31,655,1,0,0,0,comp
1414,8,32,569,1,0,0,0,comp
1414,8,33,1004,1,0,0,0,inco
1414,8,34,581,1,2,2,0,inco
1414,8,35,553,1,2,2,0,comp
1414,8,36,438,1,2,2,0,comp
1414,8,37,0,0, ,0,0,inco
1414,8,38,852,1,0,0,0,neut
1414,8,39,567,1,0,0,0,neut
1414,8,40,645,1,0,0,0,neut
1414,8,41,475,1,0,0,0,comp
1414,8,42,415,1,0,0,0,inco
1414,8,43,526,1,2,2,0,inco
1414,8,44,654,1,0,0,0,comp
1414,8,45,562,1,2,2,0,comp
1414,8,46,1213,1,2,2,0,neut
1414,8,47,1043,1,0,0,0,neut
1414,8,48,523,1,2,2,0,neut
1414,8,49,0,0, ,2,0,comp
1414,8,50,569,1,2,2,0,neut
1414,8,51,427,1,0,0,0,comp
1414,8,52,698,1,2,2,0,neut
1414,8,53,670,1,0,0,0,inco
1414,8,54,512,1,0,0,0,comp
1414,8,55,1342,1,0,0,0,neut
1414,8,56,557,1,0,0,0,neut
1414,8,57,0,0, ,0,0,neut
1414,8,58,735,1,0,0,0,inco
1414,8,59,556,1,2,2,0,comp
1414,8,60,717,1,0,0,0,inco
1414,8,61,525,1,2,2,0,inco
1414,8,62,564,1,2,2,0,inco
1414,8,63,598,1,2,2,0,inco
1414,8,64,873,1,0,0,0,neut
1414,8,65,460,1,0,0,0,neut
1414,8,66,701,1,0,0,0,inco
1414,8,67,635,1,2,2,0,neut
1414,8,68,929,0,0,2,0,inco
1414,8,69,803,1,0,0,0,neut
1414,8,70,890,1,0,0,0,neut
1414,8,71,571,1,0,0,0,comp
1414,8,72,615,1,2,2,0,neut
1414,10,1,598,1,0,0,1,neut
1414,10,2,379,1,0,0,1,comp
1414,10,3,574,1,0,0,1,neut
1414,10,4,480,1,2,2,1,inco
1414,10,5,463,1,2,2,1,comp
1414,10,6,385,1,0,0,1,comp
1414,10,7,326,1,0,0,1,comp
1414,10,8,377,1,2,2,1,neut
1414,10,9,385,1,2,2,1,inco
1414,10,10,361,1,2,2,1,neut
1414,10,11,492,1,0,0,1,neut
1414,10,12,422,1,0,0,1,comp
1414,10,13,526,1,0,0,1,inco
1414,10,14,443,1,0,0,1,inco
1414,10,15,443,1,2,2,1,neut
1414,10,16,667,1,2,2,1,inco
1414,10,17,484,1,2,2,1,comp
1414,10,18,539,0,0,2,1,inco
1414,10,19,685,1,2,2,1,comp
1414,10,20,417,1,0,0,1,neut
1414,10,21,580,1,2,2,1,neut
1414,10,22,367,1,2,2,1,neut
1414,10,23,464,1,2,2,1,comp
1414,10,24,510,1,0,0,1,comp
1414,10,25,1139,1,2,2,1,comp
1414,10,26,832,1,0,0,1,comp
1414,10,27,681,1,0,0,1,inco
1414,10,28,1433,1,2,2,1,comp
1414,10,29,645,1,0,0,1,inco
1414,10,30,1336,1,0,0,1,neut
1414,10,31,498,1,2,2,1,inco
1414,10,32,758,0,0,2,1,comp
1414,10,33,580,1,0,0,1,neut
1414,10,34,835,1,0,0,1,inco
1414,10,35,619,1,0,0,1,neut
1414,10,36,0,0, ,2,1,inco
1414,10,37,662,1,2,2,1,inco
1414,10,38,466,1,0,0,1,comp
1414,10,39,733,1,0,0,1,neut
1414,10,40,610,1,0,0,1,comp
1414,10,41,568,1,0,0,1,inco
1414,10,42,608,1,2,2,1,comp
1414,10,43,698,1,2,2,1,neut
1414,10,44,837,1,2,2,1,inco
1414,10,45,1082,1,0,0,1,neut
1414,10,46,508,1,0,0,1,comp
1414,10,47,0,0, ,2,1,comp
1414,10,48,642,1,2,2,1,neut
1414,10,49,647,1,0,0,1,inco
1414,10,50,534,1,2,2,1,neut
1414,10,51,615,1,2,2,1,inco
1414,10,52,544,1,0,0,1,inco
1414,10,53,786,1,2,2,1,neut
1414,10,54,1028,1,0,0,1,inco
1414,10,55,0,0, ,0,1,comp
1414,10,56,502,1,2,2,1,inco
1414,10,57,487,1,0,0,1,inco
1414,10,58,602,1,2,2,1,inco
1414,10,59,0,0, ,2,1,neut
1414,10,60,531,1,2,2,1,neut
1414,10,61,499,1,2,2,1,comp
1414,10,62,413,1,0,0,1,neut
1414,10,63,494,1,0,0,1,neut
1414,10,64,758,1,2,2,1,comp
1414,10,65,466,1,2,2,1,neut
1414,10,66,535,1,2,2,1,inco
1414,10,67,465,1,0,0,1,inco
1414,10,68,698,1,0,0,1,comp
1414,10,69,939,0,2,0,1,comp
1414,10,70,746,1,2,2,1,comp
1414,10,71,463,1,0,0,1,inco
1414,10,72,392,1,0,0,1,neut
1414,12,1,1116,1,0,0,0,comp
1414,12,2,503,1,0,0,0,comp
1414,12,3,429,1,2,2,0,neut
1414,12,4,618,1,2,2,0,inco
1414,12,5,436,1,0,0,0,neut
1414,12,6,368,1,2,2,0,inco
1414,12,7,515,1,2,2,0,neut
1414,12,8,383,1,0,0,0,neut
1414,12,9,594,1,2,2,0,inco
1414,12,10,835,1,0,0,0,neut
1414,12,11,610,1,2,2,0,neut
1414,12,12,881,1,2,2,0,comp
1414,12,13,960,1,0,0,0,inco
1414,12,14,1231,1,0,0,0,inco
1414,12,15,618,1,0,0,0,inco
1414,12,16,780,1,2,2,0,comp
1414,12,17,0,0, ,2,0,comp
1414,12,18,615,1,2,2,0,comp
1414,12,19,517,1,0,0,0,inco
1414,12,20,733,1,0,0,0,inco
1414,12,21,589,1,0,0,0,inco
1414,12,22,477,1,0,0,0,comp
1414,12,23,996,1,2,2,0,comp
1414,12,24,750,1,0,0,0,comp
1414,12,25,1318,0,2,0,0,neut
1414,12,26,613,1,0,0,0,comp
1414,12,27,688,1,0,0,0,neut
1414,12,28,1058,1,2,2,0,inco
1414,12,29,1190,1,0,0,0,comp
1414,12,30,505,1,0,0,0,comp
1414,12,31,796,1,0,0,0,neut
1414,12,32,1232,1,2,2,0,inco
1414,12,33,721,1,2,2,0,comp
1414,12,34,464,1,2,2,0,neut
1414,12,35,439,1,2,2,0,neut
1414,12,36,0,0, ,2,0,comp
1414,12,37,728,1,0,0,0,inco
1414,12,38,590,1,2,2,0,inco
1414,12,39,665,1,0,0,0,inco
1414,12,40,655,1,2,2,0,inco
1414,12,41,563,1,2,2,0,neut
1414,12,42,492,1,0,0,0,comp
1414,12,43,0,0, ,2,0,neut
1414,12,44,502,1,0,0,0,neut
1414,12,45,374,1,0,0,0,comp
1414,12,46,482,1,0,0,0,neut
1414,12,47,947,1,2,2,0,neut
1414,12,48,1096,0,0,2,0,inco
1414,12,49,491,1,0,0,0,comp
1414,12,50,809,1,2,2,0,comp
1414,12,51,902,1,0,0,0,comp
1414,12,52,804,1,2,2,0,comp
1414,12,53,1253,1,2,2,0,comp
1414,12,54,500,1,2,2,0,comp
1414,12,55,593,1,2,2,0,inco
1414,12,56,551,1,0,0,0,inco
1414,12,57,934,0,2,0,0,comp
1414,12,58,563,1,2,2,0,inco
1414,12,59,553,1,2,2,0,inco
1414,12,60,0,0, ,2,0,neut
1414,12,61,595,1,2,2,0,neut
1414,12,62,487,1,2,2,0,neut
1414,12,63,0,0, ,0,0,inco
1414,12,64,484,1,2,2,0,comp
1414,12,65,513,1,0,0,0,neut
1414,12,66,816,1,0,0,0,inco
1414,12,67,577,1,0,0,0,neut
1414,12,68,0,0, ,0,0,neut
1414,12,69,716,1,2,2,0,inco
1414,12,70,505,1,0,0,0,inco
1414,12,71,528,0,2,0,0,neut
1414,12,72,480,1,2,2,0,neut
1414,14,1,788,1,2,2,1,neut
1414,14,2,584,1,0,0,1,inco
1414,14,3,591,1,0,0,1,neut
1414,14,4,620,1,2,2,1,neut
1414,14,5,1329,1,0,0,1,comp
1414,14,6,488,1,2,2,1,comp
1414,14,7,647,1,0,0,1,neut
1414,14,8,471,1,2,2,1,inco
1414,14,9,991,1,0,0,1,inco
1414,14,10,1175,1,2,2,1,neut
1414,14,11,806,1,0,0,1,comp
1414,14,12,794,1,2,2,1,inco
1414,14,13,883,1,2,2,1,inco
1414,14,14,0,0, ,0,1,neut
1414,14,15,740,1,0,0,1,comp
1414,14,16,502,1,0,0,1,inco
1414,14,17,732,1,0,0,1,comp
1414,14,18,0,0, ,0,1,comp
1414,14,19,985,1,0,0,1,inco
1414,14,20,1472,1,2,2,1,comp
1414,14,21,554,1,2,2,1,comp
1414,14,22,540,1,0,0,1,inco
1414,14,23,1185,0,0,2,1,inco
1414,14,24,514,1,0,0,1,comp
1414,14,25,626,1,2,2,1,neut
1414,14,26,644,1,0,0,1,inco
1414,14,27,0,0, ,2,1,inco
1414,14,28,606,1,2,2,1,neut
1414,14,29,671,1,0,0,1,comp
1414,14,30,498,1,0,0,1,inco
1414,14,31,707,1,2,2,1,inco
1414,14,32,612,1,0,0,1,neut
1414,14,33,1077,1,2,2,1,comp
1414,14,34,538,1,2,2,1,inco
1414,14,35,468,1,2,2,1,comp
1414,14,36,554,1,2,2,1,inco
1414,14,37,546,1,0,0,1,inco
1414,14,38,0,0, ,2,1,comp
1414,14,39,563,1,0,0,1,neut
1414,14,40,972,1,2,2,1,comp
1414,14,41,392,1,0,0,1,comp
1414,14,42,500,1,0,0,1,neut
1414,14,43,523,1,2,2,1,comp
1414,14,44,432,1,0,0,1,comp
1414,14,45,924,0,0,2,1,neut
1414,14,46,643,1,2,2,1,inco
1414,14,47,589,1,0,0,1,neut
1414,14,48,838,1,2,2,1,neut
1414,14,49,1248,1,2,2,1,comp
1414,14,50,892,0,0,2,1,inco
1414,14,51,541,1,0,0,1,neut
1414,14,52,551,1,2,2,1,inco
1414,14,53,545,1,2,2,1,inco
1414,14,54,517,1,2,2,1,neut
1414,14,55,0,0, ,2,1,comp
1414,14,56,0,0, ,0,1,comp
1414,14,57,661,1,0,0,1,neut
1414,14,58,571,1,0,0,1,inco
1414,14,59,552,1,0,0,1,comp
1414,14,60,679,1,0,0,1,neut
1414,14,61,0,0, ,2,1,comp
1414,14,62,659,1,2,2,1,neut
1414,14,63,552,1,2,2,1,neut
1414,14,64,534,1,0,0,1,inco
1414,14,65,536,1,2,2,1,neut
1414,14,66,547,1,2,2,1,neut
1414,14,67,800,1,0,0,1,comp
1414,14,68,533,1,0,0,1,inco
1414,14,69,438,1,0,0,1,neut
1414,14,70,1014,1,0,0,1,neut
1414,14,71,0,0, ,0,1,inco
1414,14,72,1183,0,0,2,1,comp
1414,16,1,635,1,0,0,0,neut
1414,16,2,522,1,2,2,0,neut
1414,16,3,672,1,2,2,0,comp
1414,16,4,518,1,2,2,0,inco
1414,16,5,519,1,2,2,0,comp
1414,16,6,441,1,2,2,0,neut
1414,16,7,532,1,0,0,0,neut
1414,16,8,537,1,2,2,0,comp
1414,16,9,614,1,0,0,0,neut
1414,16,10,497,1,0,0,0,neut
1414,16,11,0,0, ,0,0,comp
1414,16,12,734,1,0,0,0,neut
1414,16,13,474,1,0,0,0,neut
1414,16,14,818,1,0,0,0,inco
1414,16,15,1224,0,2,0,0,inco
1414,16,16,426,1,2,2,0,neut
1414,16,17,399,1,2,2,0,comp
1414,16,18,554,1,0,0,0,comp
1414,16,19,493,1,2,2,0,comp
1414,16,20,0,0, ,0,0,inco
1414,16,21,745,1,0,0,0,comp
1414,16,22,432,1,0,0,0,neut
1414,16,23,703,1,2,2,0,comp
1414,16,24,860,1,0,0,0,inco
1414,16,25,377,1,0,0,0,inco
1414,16,26,492,1,2,2,0,neut
1414,16,27,556,1,0,0,0,inco
1414,16,28,973,1,0,0,0,neut
1414,16,29,479,1,0,0,0,neut
1414,16,30,459,1,0,0,0,neut
1414,16,31,540,1,2,2,0,neut
1414,16,32,0,0, ,2,0,neut
1414,16,33,525,1,0,0,0,comp
1414,16,34,377,1,0,0,0,comp
1414,16,35,1198,1,2,2,0,inco
1414,16,36,709,1,0,0,0,inco
1414,16,37,547,1,2,2,0,neut
1414,16,38,482,1,2,2,0,neut
1414,16,39,0,0, ,2,0,inco
1414,16,40,478,1,2,2,0,inco
1414,16,41,448,0,0,2,0,neut
1414,16,42,749,1,2,2,0,inco
1414,16,43,994,1,0,0,0,inco
1414,16,44,1406,1,2,2,0,inco
1414,16,45,531,1,2,2,0,neut
1414,16,46,371,1,2,2,0,comp
1414,16,47,524,1,2,2,0,comp
1414,16,48,629,1,0,0,0,neut
1414,16,49,0,0, ,0,0,comp
1414,16,50,0,0, ,0,0,inco
1414,16,51,0,0, ,2,0,comp
1414,16,52,1011,1,2,2,0,inco
1414,16,53,497,1,0,0,0,neut
1414,16,54,487,1,2,2,0,inco
1414,16,55,0,0, ,2,0,neut
1414,16,56,1056,1,2,2,0,inco
1414,16,57,832,1,2,2,0,inco
1414,16,58,0,0, ,0,0,comp
1414,16,59,1444,0,0,2,0,inco
1414,16,60,652,1,0,0,0,inco
1414,16,61,676,1,0,0,0,comp
1414,16,62,803,1,0,0,0,inco
1414,16,63,0,0, ,2,0,comp
1414,16,64,879,1,2,2,0,comp
1414,16,65,395,1,2,2,0,comp
1414,16,66,1328,0,2,0,0,comp
1414,16,67,619,1,0,0,0,comp
1414,16,68,556,1,2,2,0,inco
1414,16,69,489,1,2,2,0,neut
1414,16,70,943,0,2,0,0,inco
1414,16,71,526,1,0,0,0,comp
1414,16,72,424,1,0,0,0,comp
1414,18,1,719,1,2,2,1,inco
1414,18,2,371,1,2,2,1,neut
1414,18,3,522,1,0,0,1,neut
1414,18,4,640,1,2,2,1,neut
1414,18,5,516,1,2,2,1,comp
1414,18,6,566,1,0,0,1,neut
1414,18,7,0,0, ,0,1,neut
1414,18,8,1005,1,0,0,1,comp
1414,18,9,541,1,2,2,1,inco
1414,18,10,859,1,2,2,1,inco
1414,18,11,490,1,0,0,1,comp
1414,18,12,0,0, ,0,1,comp
1414,18,13,1098,1,0,0,1,neut
1414,18,14,961,1,0,0,1,inco
1414,18,15,0,0, ,0,1,inco
1414,18,16,1091,1,2,2,1,comp
1414,18,17,1106,1,2,2,1,comp
1414,18,18,1163,1,0,0,1,inco
1414,18,19,0,0, ,0,1,comp
1414,18,20,549,1,2,2,1,neut
1414,18,21,867,1,0,0,1,inco
1414,18,22,569,1,0,0,1,inco
1414,18,23,0,0, ,2,1,inco
1414,18,24,0,0, ,0,1,inco
1414,18,25,988,1,2,2,1,neut
1414,18,26,456,1,0,0,1,comp
1414,18,27,395,1,0,0,1,neut
1414,18,28,452,1,2,2,1,neut
1414,18,29,541,1,2,2,1,inco
1414,18,30,831,1,0,0,1,comp
1414,18,31,1114,1,2,2,1,comp
1414,18,32,701,1,0,0,1,comp
1414,18,33,561,1,2,2,1,inco
1414,18,34,746,0,2,0,1,neut
1414,18,35,613,1,2,2,1,inco
1414,18,36,392,1,2,2,1,neut
1414,18,37,762,1,2,2,1,inco
1414,18,38,811,1,2,2,1,comp
1414,18,39,434,1,0,0,1,neut
1414,18,40,983,1,2,2,1,inco
1414,18,41,0,0, ,0,1,neut
1414,18,42,0,0, ,2,1,comp
1414,18,43,1019,1,0,0,1,inco
1414,18,44,499,1,0,0,1,inco
1414,18,45,451,1,2,2,1,comp
1414,18,46,1092,1,0,0,1,inco
1414,18,47,0,0, ,2,1,inco
1414,18,48,649,1,0,0,1,comp
1414,18,49,542,1,2,2,1,neut
1414,18,50,0,0, ,2,1,inco
1414,18,51,1163,1,2,2,1,neut
1414,18,52,0,0, ,2,1,comp
1414,18,53,1430,1,2,2,1,neut
1414,18,54,481,1,0,0,1,neut
1414,18,55,468,1,0,0,1,comp
1414,18,56,831,1,2,2,1,comp
1414,18,57,0,0, ,0,1,comp
1414,18,58,975,1,2,2,1,inco
1414,18,59,623,1,0,0,1,neut
1414,18,60,725,1,2,2,1,comp
1414,18,61,0,0, ,0,1,neut
1414,18,62,1042,1,0,0,1,inco
1414,18,63,0,0, ,2,1,comp
1414,18,64,669,1,0,0,1,neut
1414,18,65,502,1,2,2,1,comp
1414,18,66,0,0, ,0,1,inco
1414,18,67,0,0, ,2,1,neut
1414,18,68,646,1,2,2,1,neut
1414,18,69,667,1,0,0,1,comp
1414,18,70,0,0, ,2,1,neut
